mtime,stream_id,AR,B,BE,BF,CN,CR,DQ,FQ,HV,PT
2021-11-01T00:15,Gm,9196,10329,8473,1019,11105,8869,3623,4260,4354,3176
2021-11-01T00:15,Hk,29647,18830,15205,6544,1442,14155,21466,10993,22885,4881
2021-11-01T00:15,Hl,2161,6498,6868,13033,11718,13755,20293,307,16740,19218
2021-11-01T00:15,I1,14005,18814,10352,771,4451,15804,22389,5243,9861,837
2021-11-01T00:15,JZ,16791,14490,12218,3124,2352,3605,5313,15406,15553,3189
2021-11-01T00:15,Jl,24814,18978,10408,9694,4940,20620,10181,25446,7480,21126
2021-11-01T00:15,KO,9278,16154,14540,1278,14203,3229,24255,1874,6259,24385
2021-11-01T00:15,Kf,27772,6078,10925,4460,12086,21323,23611,17636,20655,18727
2021-11-01T00:15,L1,7486,11244,1791,428,5684,17345,16583,3735,21792,2322
2021-11-01T00:15,LM,5412,17627,11964,4568,13368,12329,3469,21698,3884,2263
2021-11-01T00:15,Mf,1964,7140,9498,759,6986,1306,11988,9239,18175,3603
2021-11-01T00:15,Ms,5601,26855,16716,24135,4233,4946,21689,10980,25719,31214
2021-11-01T00:15,NX,22640,12966,7327,17033,15209,12735,19693,1837,6039,14166
2021-11-01T00:15,Na,19740,9730,12485,19825,16251,514,1200,33130,10795,22753
2021-11-01T00:15,Nt,9495,6387,11051,1533,6420,13705,13391,9284,17494,16529
2021-11-01T00:15,O3,13606,17062,11193,22015,2084,6994,9348,3089,14986,15258
2021-11-01T00:15,O8,11785,4176,5980,19132,9733,8248,844,4893,2427,20331
2021-11-01T00:15,Oi,11581,5042,13700,626,3316,3424,6419,10500,10731,3997
2021-11-01T00:15,Or,17248,4457,2313,11749,12569,13462,3863,11783,18052,5433
2021-11-01T00:15,Os,10687,17274,1903,21683,5548,10147,7319,25642,15712,11097
2021-11-01T00:15,PV,5886,4838,6241,15374,6439,19315,17632,16428,22935,23124
2021-11-01T00:15,Pc,8472,17805,12200,2581,7388,6357,20699,11933,3140,5604
2021-11-01T00:15,Pu,8665,1756,12638,20112,6466,15078,13337,20926,7756,19843
2021-11-01T00:15,Q6,9116,23707,20374,13962,24,17288,1200,7225,11555,14570
2021-11-01T00:15,Q7,24783,17051,2268,19373,1667,12477,11796,6382,24900,3220
2021-11-01T00:15,QS,12833,311,14862,2342,7436,2733,539,620,23037,17735
2021-11-01T00:15,Qd,14781,17012,9153,7074,6192,13110,11213,14721,20851,4030
2021-11-01T00:15,Qs,24066,21716,9075,24155,6677,9422,17139,3426,8484,3511
2021-11-01T00:15,RX,1875,1180,14142,11039,16577,15326,18371,2672,13235,11559
2021-11-01T00:15,Rb,23893,9646,1416,10419,4107,25948,18746,12560,6982,28422
2021-11-01T00:15,Rl,21778,11280,10600,3758,11437,9520,4907,2474,7743,22662
2021-11-01T00:15,Rs,15402,11255,7606,22068,11937,11179,342,27257,21258,8464
2021-11-01T00:15,Rt,22508,17920,8688,4828,2882,19074,18299,2464,6222,14801
2021-11-01T00:15,Ry,4868,14039,14083,16079,9080,13271,23537,11238,4149,29830
2021-11-01T00:15,U9,8217,3648,3209,15653,13039,5283,7216,17992,20334,8929
2021-11-01T00:15,Ur,21702,12326,14427,8500,10444,5979,8778,16871,10083,10158
2021-11-01T00:15,Vy,4545,13120,11817,1172,4634,12015,2011,13879,8067,20108
2021-11-01T00:15,W5,8219,16794,793,9941,14052,13463,13480,12543,449,19238
2021-11-01T00:15,Wd,6113,10512,14197,14482,8594,17187,568,2407,1482,17499
2021-11-01T00:15,Wi,6995,7586,11832,4155,6966,23950,3427,23701,26560,21037
2021-11-01T00:15,Ze,24295,21895,1007,24052,19855,17603,8721,10668,17214,19772
2021-11-01T00:15,Zw,16136,24252,12976,18480,5197,17887,21021,20486,9404,24888
2021-11-01T00:15,af,28462,4333,2932,1739,8020,10334,7568,35165,1458,30479
2021-11-01T00:15,at,2146,9136,6591,946,5632,10117,3692,12212,3151,9615
2021-11-01T00:15,bc,13954,18264,17987,22882,16916,14650,20028,33555,16694,8661
2021-11-01T00:15,bo,13359,6312,14632,6343,11161,21543,5222,5838,16860,14460
2021-11-01T00:15,c4,858,17624,7491,12632,11130,4322,8220,3879,7170,5276
2021-11-01T00:15,ds,25920,16516,408,24011,9952,23733,16242,3767,3243,28768
2021-11-01T00:15,e1,16309,12213,15661,17805,11809,3672,18826,16598,19862,18684
2021-11-01T00:15,en,21644,13244,4137,20090,3613,4588,21451,8926,18934,6452
2021-11-01T00:15,ep,18162,2982,2260,8134,9413,16985,4881,19915,6723,20672
2021-11-01T00:15,fg,12900,15119,13256,6759,1259,17330,10434,10015,2918,17330
2021-11-01T00:15,fv,16263,17520,2444,20391,16112,19968,7560,13598,591,1342
2021-11-01T00:15,fz,20997,19411,16634,14067,13477,21586,6708,28881,1347,11099
2021-11-01T00:15,g3,11686,14046,7634,2900,13199,3958,2964,8594,251,3883
2021-11-01T00:15,go,23388,7216,12671,424,19315,23583,27945,23857,29615,12422
2021-11-01T00:15,gt,21053,13746,1865,14429,7861,791,16808,13448,5319,15574
2021-11-01T00:15,gw,8198,23847,21682,24230,22035,1951,12668,12307,27354,23198
2021-11-01T00:15,ho,15800,7631,14797,12085,1118,8881,3349,9367,16568,13933
2021-11-01T00:15,hv,1147,4479,1916,19249,8145,9461,6704,8056,17282,220
2021-11-01T00:15,ju,12140,9023,12810,3323,8340,1835,10410,25298,1044,23068
2021-11-01T00:15,jv,25724,7992,10846,25546,4311,10429,10502,24811,3797,28131
2021-11-01T00:15,ko,29138,16627,5800,25435,5026,14979,17881,28673,2565,13593
2021-11-01T00:15,ky,13351,18312,12562,18081,11538,19648,9034,11810,2487,4282
2021-11-01T00:15,l3,954,10635,6780,12180,2081,14518,12668,21169,1552,14912
2021-11-01T00:15,l5,16418,4073,10934,1602,11489,9917,22921,26520,25593,17549
2021-11-01T00:15,m8,2944,11759,15540,20139,2372,15931,14212,20218,13051,2321
2021-11-01T00:15,n6,22740,6621,863,14834,3658,10174,19273,10533,9555,21273
2021-11-01T00:15,np,8365,2516,17239,2935,3730,16711,2878,16494,15385,432
2021-11-01T00:15,o2,12971,16498,9712,3006,10540,1656,7613,1083,12257,1415
2021-11-01T00:15,o6,12679,64,1264,13895,6339,5997,6550,16843,7595,14523
2021-11-01T00:15,p8,13602,11039,11533,10253,11111,18541,6565,6631,20151,13166
2021-11-01T00:15,ps,6694,15966,7721,25173,9956,15358,3471,16193,3216,9801
2021-11-01T00:15,pu,19049,2133,10478,11457,3991,6669,28997,2021,1144,30536
2021-11-01T00:15,px,3688,9066,5116,15016,2581,12060,17832,6585,2802,19152
2021-11-01T00:15,pz,1315,11262,435,3307,15460,23143,18067,20540,15620,8693
2021-11-01T00:15,q5,27790,14796,22026,3320,1732,24515,11607,5377,7988,16278
2021-11-01T00:15,qz,32249,26224,6703,21733,14966,13561,3214,22577,7464,24748
2021-11-01T00:15,t2,6239,3402,13690,7164,15367,6324,4670,17991,19346,12247
2021-11-01T00:15,tz,5998,6863,4793,18893,16827,4744,12779,17509,22945,15310
2021-11-01T00:15,v3,7210,6479,16045,15664,5043,4901,22476,29189,7104,23375
2021-11-01T00:15,z2,16410,6747,8326,9141,2184,18353,12345,343,2840,2037
2021-11-01T00:20,AB,21227,857,14228,1013,2171,16353,4526,5141,16360,9374
2021-11-01T00:20,Ax,14686,2098,13592,14950,7446,7102,4710,6426,6372,2431
2021-11-01T00:20,BF,10393,19128,3019,1197,5195,28682,10728,465,18906,2921
2021-11-01T00:20,Bx,18255,3422,13250,12137,25104,25955,9735,22360,21814,3256
2021-11-01T00:20,C8,15569,304,2969,18012,11698,22774,2825,23989,2221,19488
2021-11-01T00:20,CL,2577,3274,21584,7985,8560,26573,2420,22631,12074,10954
2021-11-01T00:20,Ct,9323,8777,4848,19061,4205,13708,3917,240,18283,20098
2021-11-01T00:20,Cx,6240,2329,8193,3203,9723,14955,9465,9266,12318,20970
2021-11-01T00:20,E2,15802,7644,16497,26533,17694,22702,9770,20974,11706,18588
2021-11-01T00:20,E5,14708,2504,6950,18913,2756,9917,13426,23807,21303,16319
2021-11-01T00:20,EF,16901,9358,16114,21175,10179,5361,6343,6709,17638,2851
2021-11-01T00:20,EM,25822,20651,21932,20471,18272,9746,13837,31700,23782,30268
2021-11-01T00:20,EY,8448,4135,1591,14918,13373,5195,10061,17626,7870,12971
2021-11-01T00:20,Ea,2492,1172,15352,10612,2009,5309,8194,1752,851,20540
2021-11-01T00:20,Eb,5844,1162,11775,1953,29174,29980,15354,13395,28150,5945
2021-11-01T00:20,Es,229,2438,19032,1711,1933,19494,549,34493,2911,4040
2021-11-01T00:20,F1,8071,3289,4483,6780,3927,15311,522,5140,19324,8373
2021-11-01T00:20,FR,7489,3579,19587,19346,12914,27020,14787,8455,15005,21762
2021-11-01T00:20,Gm,13469,16130,18034,2041,24936,25913,14481,2820,24076,5115
2021-11-01T00:20,Hk,578,9094,324,17238,6788,24251,14862,26399,8660,18929
2021-11-01T00:20,Hl,1600,20287,13296,7003,18891,29308,5755,31191,29185,15210
2021-11-01T00:20,I1,20390,19671,17703,20521,34345,24562,7249,24727,23411,3107
2021-11-01T00:20,JZ,13076,4930,6748,20206,22754,20193,4064,23660,10249,2501
2021-11-01T00:20,Jl,3344,2391,17185,12368,14590,22929,4297,30367,20852,9559
2021-11-01T00:20,KO,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T00:20,Kf,2240,9590,7036,6939,22005,6160,6460,19626,17836,24550
2021-11-01T00:20,L1,9,22014,1018,11100,13211,16194,6704,20935,23773,14552
2021-11-01T00:20,LM,14171,11489,18379,28587,15628,4019,16103,32999,23461,30078
2021-11-01T00:20,Mf,6644,4823,8418,7862,12794,14490,7601,19073,8717,10379
2021-11-01T00:20,Ms,10960,7713,16731,16881,4813,24223,14651,8536,19667,18293
2021-11-01T00:20,NX,1745,6032,14413,19744,5064,20000,9153,16607,13955,11244
2021-11-01T00:20,Na,8009,11055,1067,17558,22793,7762,1962,21151,14438,18268
2021-11-01T00:20,Nt,1561,12117,11675,21702,27514,12368,7798,21172,17381,24410
2021-11-01T00:20,O3,307,5465,9056,21115,3984,12315,5105,925,1542,11803
2021-11-01T00:20,O8,17270,7510,17099,14055,19524,6262,115,24854,6894,1740
2021-11-01T00:20,Oi,8224,10303,6702,3963,7275,19826,2117,12688,22805,396
2021-11-01T00:20,Or,1628,3776,7047,9299,10445,2020,10474,1297,9302,1818
2021-11-01T00:20,Os,17775,8247,8793,9267,22898,17298,1548,1599,11676,23401
2021-11-01T00:20,PV,16358,1346,14617,8908,23892,5541,7544,19147,14830,14441
2021-11-01T00:20,Pc,16319,10518,9587,18230,4093,3476,10788,24060,13173,3389
2021-11-01T00:20,Pu,22813,12343,11244,27001,370,10211,8064,28393,20567,9480
2021-11-01T00:20,Q6,7589,18963,21626,16704,8847,24776,7659,3468,30572,10112
2021-11-01T00:20,Q7,6318,17512,15513,19170,27207,14099,1270,28860,24892,10523
2021-11-01T00:20,QS,17664,3810,7164,16475,894,17921,2415,8705,16211,14271
2021-11-01T00:20,Qd,9778,1789,5195,6751,9787,15275,5374,13047,4602,16553
2021-11-01T00:20,Qs,11813,98,11416,5675,12525,23017,9815,12441,2663,17436
2021-11-01T00:20,RX,13812,15330,8693,2456,25371,15785,5558,7707,15562,303
2021-11-01T00:20,Rb,5538,1355,6616,18685,25134,6648,7018,10382,1897,7253
2021-11-01T00:20,Rl,4596,18407,11660,27013,22653,1367,11180,15786,15288,11708
2021-11-01T00:20,Rs,20873,17588,16330,22007,13121,24664,3488,21025,4368,31137
2021-11-01T00:20,Rt,20216,7509,2881,3332,10855,1052,11328,1060,17442,4093
2021-11-01T00:20,Ry,27,15916,5388,9246,14551,9874,10190,21039,22003,13053
2021-11-01T00:20,U9,10244,6361,7744,18790,6741,283,12754,5881,23470,27905
2021-11-01T00:20,Ur,8324,6585,9009,11096,16501,8714,5833,7410,17867,17125
2021-11-01T00:20,Vy,7371,18378,5697,8152,6884,8842,5235,14534,21089,2415
2021-11-01T00:20,W5,4725,14511,463,436,11235,14989,7644,2742,18090,17009
2021-11-01T00:20,Wd,9832,9729,2651,10043,21588,13619,458,22670,24107,8013
2021-11-01T00:20,Wi,3210,3082,292,9093,17117,20799,2165,7577,7088,12528
2021-11-01T00:20,Ze,17965,2398,18734,4480,9011,17128,9887,16730,22852,25062
2021-11-01T00:20,Zw,14977,13224,9444,6872,22069,19382,1811,20310,4811,527
2021-11-01T00:20,af,16807,1784,2409,9469,18673,8331,1087,18140,17077,8060
2021-11-01T00:20,at,19405,14352,667,10766,23451,25356,3395,2927,17060,20630
2021-11-01T00:20,bc,18133,9646,14289,15797,9919,6677,2873,10694,8486,9761
2021-11-01T00:20,bo,10800,12049,4721,24762,32875,28096,15764,17990,28959,29328
2021-11-01T00:20,c4,16673,11344,9982,4548,7878,20427,5938,21395,4092,9845
2021-11-01T00:20,ds,10695,6740,6202,4825,14631,20644,901,15356,2533,12610
2021-11-01T00:20,e1,17583,552,13544,3710,17755,21777,4554,20506,3119,3456
2021-11-01T00:20,en,10247,4257,8273,10405,19742,13213,4699,928,4625,4102
2021-11-01T00:20,ep,23999,7261,18508,17787,4576,23987,6397,15075,19273,18020
2021-11-01T00:20,fg,4527,10997,73,14834,5509,21995,11449,4406,12487,24854
2021-11-01T00:20,fv,9124,8602,5555,566,12763,26643,6248,12627,19650,6227
2021-11-01T00:20,fz,7120,4307,522,10387,17988,26225,15,17831,19566,20320
2021-11-01T00:20,g3,15850,4414,5508,6474,14544,3928,8656,11675,11942,15279
2021-11-01T00:20,go,9972,3179,15844,23,21700,15476,4805,14044,5924,20386
2021-11-01T00:20,gt,6602,15893,12704,2902,23166,13015,4371,22002,12222,13645
2021-11-01T00:20,gw,18751,12946,2348,20243,4121,14117,7368,15908,23802,7516
2021-11-01T00:20,ho,6540,11044,11452,14220,18960,11267,2613,20855,6510,6639
2021-11-01T00:20,hv,18436,14513,17668,6486,7901,4272,6188,4436,9754,5768
2021-11-01T00:20,ju,5834,17507,14399,11997,24112,11364,12485,26972,395,27463
2021-11-01T00:20,jv,9441,8382,9742,3262,229,16797,6916,16810,11921,17840
2021-11-01T00:20,ko,16455,9828,4349,16517,17570,29341,12345,20200,23505,26416
2021-11-01T00:20,ky,8332,12601,12876,9385,24249,2454,10719,24828,3343,4106
2021-11-01T00:20,l3,16170,8459,11958,24769,10760,30600,4405,13379,157,6662
2021-11-01T00:20,l5,15429,2503,18596,1771,5933,8003,9156,5631,24870,11259
2021-11-01T00:20,m8,7611,13065,5201,23207,8546,24186,334,20205,4696,31184
2021-11-01T00:20,n6,2327,2667,7564,18599,26431,19513,12823,1691,15431,17511
2021-11-01T00:20,np,5432,2262,10300,5106,4180,6211,10033,19012,15583,17457
2021-11-01T00:20,o2,8293,12711,20214,12403,5436,15793,10910,2046,14495,16864
2021-11-01T00:20,o6,7524,9661,6929,802,8991,23786,11238,19148,3105,19402
2021-11-01T00:20,p8,1081,14696,8846,11902,5107,16892,4529,12282,9759,28485
2021-11-01T00:20,ps,13963,5976,21939,17385,15885,5539,6133,16538,19925,25983
2021-11-01T00:20,pu,23291,182,12209,14623,28566,23009,13298,1009,3371,8166
2021-11-01T00:20,px,6077,3313,16818,6414,20752,20179,6398,7546,16968,14399
2021-11-01T00:20,pz,19074,5563,18763,26749,5455,8658,2449,7901,12258,28550
2021-11-01T00:20,q5,15227,2317,2999,13974,8444,416,3536,14433,7302,12493
2021-11-01T00:20,qz,22515,18422,20542,12888,30990,4853,5330,27328,10686,920
2021-11-01T00:20,t2,2199,1232,4188,662,6789,31230,4030,18416,533,25370
2021-11-01T00:20,tz,2238,13445,5205,6623,3192,10124,7940,21205,16398,12552
2021-11-01T00:20,v3,7120,20050,19023,20818,12367,32184,14777,1528,15202,18017
2021-11-01T00:20,z2,5619,11942,12472,13692,6200,9559,3311,21589,1521,8819
2021-11-01T00:25,AB,21845,5591,14018,26122,19270,10680,7625,11360,21134,24612
2021-11-01T00:25,Ax,17345,193,9931,26130,2074,17596,11996,11436,11463,10020
2021-11-01T00:25,BF,555,11104,10203,12887,11170,6227,12407,16845,7341,19077
2021-11-01T00:25,Bx,15899,11000,10595,14037,6427,10703,8951,169,12891,6552
2021-11-01T00:25,C8,1056,5455,4721,3216,8329,14839,15590,18860,18861,428
2021-11-01T00:25,CL,6102,8616,1493,15295,3090,13712,13458,17746,5913,9424
2021-11-01T00:25,Ct,10060,1736,2792,14320,12308,10567,13366,11262,73,19370
2021-11-01T00:25,Cx,4498,3560,2160,19168,2357,7266,7376,9770,11183,16783
2021-11-01T00:25,E2,4687,1166,10923,22219,6828,557,13931,13872,1634,340
2021-11-01T00:25,E5,9301,11736,8534,27097,9108,16153,4105,13891,12127,4532
2021-11-01T00:25,EF,3511,5098,7337,40058,20440,493,15923,9560,5573,19580
2021-11-01T00:25,EM,11927,8702,945,33421,15099,1810,15020,5368,20010,23125
2021-11-01T00:25,EY,22926,398,14100,8468,7296,24559,13779,12330,7115,16366
2021-11-01T00:25,Ea,19337,13609,9138,24063,11816,8463,5977,4535,8331,17533
2021-11-01T00:25,Eb,963,3330,3355,17368,9680,19674,3017,8031,16047,13634
2021-11-01T00:25,Es,6847,28,13405,14390,15854,10383,10300,11279,7116,12692
2021-11-01T00:25,F1,12670,639,4910,27665,6706,2746,11422,6110,9320,15222
2021-11-01T00:25,FR,14433,3940,7989,24415,11816,2053,14743,13751,2779,14308
2021-11-01T00:25,Gm,5492,4834,11127,26223,3411,5374,8307,2587,15023,7991
2021-11-01T00:25,Hk,5495,1188,5460,6334,18916,26704,18768,294,23093,20949
2021-11-01T00:25,Hl,5648,6320,11420,21953,8066,17224,13205,7703,18763,8714
2021-11-01T00:25,I1,6103,13185,2412,6230,10152,15918,6426,1473,20760,3385
2021-11-01T00:25,JZ,12892,13594,8889,13233,14468,13360,2017,6268,9829,11949
2021-11-01T00:25,Jl,21270,6418,16903,13370,16505,725,9228,22271,11975,4150
2021-11-01T00:25,KO,9580,5990,16281,17915,15796,18449,13493,2664,12797,3503
2021-11-01T00:25,Kf,6217,15968,11979,17403,6131,45,12032,2395,4743,3002
2021-11-01T00:25,L1,16958,14916,9945,14647,10699,14487,7629,22740,11839,19978
2021-11-01T00:25,LM,6888,12167,241,22219,17567,24077,8463,3443,10443,2282
2021-11-01T00:25,Mf,14130,7367,1269,15015,13218,19896,11330,18445,3473,3319
2021-11-01T00:25,Ms,9470,10330,1410,33548,1451,8526,4283,7256,12044,17604
2021-11-01T00:25,NX,9309,4034,5578,4674,2803,7839,3245,17355,25445,3904
2021-11-01T00:25,Na,17082,8732,13015,31250,2278,17902,8508,432,10156,5419
2021-11-01T00:25,Nt,10337,2779,6932,30254,11545,11649,8096,18618,6757,10674
2021-11-01T00:25,O3,2304,7192,3987,13273,2785,5175,11214,15230,391,11798
2021-11-01T00:25,O8,13086,15166,6733,30831,6869,11133,11913,9872,20212,9850
2021-11-01T00:25,Oi,11061,12443,10219,22399,2477,2976,15865,6178,1156,15865
2021-11-01T00:25,Or,9937,2088,2954,25427,7888,7786,7327,2989,6346,16611
2021-11-01T00:25,Os,12333,6129,10095,24417,13760,20499,20467,4840,23084,3426
2021-11-01T00:25,PV,4596,9296,12689,30740,2280,14630,579,1023,19889,6514
2021-11-01T00:25,Pc,8832,3185,4324,7368,1451,7428,7816,15262,2286,12846
2021-11-01T00:25,Pu,3431,9977,117,11054,1288,16393,2589,12749,1488,9880
2021-11-01T00:25,Q6,13183,6115,6248,32924,14531,1767,17322,11121,2224,380
2021-11-01T00:25,Q7,12080,5810,8444,17028,2554,2858,14238,16815,11828,19032
2021-11-01T00:25,QS,8778,10297,3604,14072,1627,4006,13992,14330,2310,12604
2021-11-01T00:25,Qd,20178,9085,16280,27797,3689,25140,5241,15334,1096,11483
2021-11-01T00:25,Qs,3947,13140,631,7900,1730,2154,5385,1237,11345,1608
2021-11-01T00:25,RX,5780,5274,312,15164,14983,19438,17450,1474,14477,1903
2021-11-01T00:25,Rb,12909,1811,10672,6234,1799,8568,14538,3145,8050,7582
2021-11-01T00:25,Rl,12454,12723,12308,17989,1564,13197,15745,1181,15850,3135
2021-11-01T00:25,Rs,15619,2232,1558,19187,5178,133,12397,7411,26640,13240
2021-11-01T00:25,Rt,10605,10553,10486,216,9180,19265,8577,10473,9868,295
2021-11-01T00:25,Ry,15729,9654,8863,17928,11997,10310,8501,14769,24736,24575
2021-11-01T00:25,U9,436,138,3282,21675,16775,12393,11714,12557,11511,11090
2021-11-01T00:25,Ur,1346,16065,527,9602,10354,19959,9323,990,15884,15278
2021-11-01T00:25,Vy,6677,11214,5528,3889,12745,7121,13713,6239,13577,22738
2021-11-01T00:25,W5,13906,3958,13247,5303,16006,14816,13849,4487,10525,5044
2021-11-01T00:25,Wd,14347,6983,2877,30216,7729,2521,1003,1237,11950,17772
2021-11-01T00:25,Wi,10213,6590,157,32242,15397,12472,5692,8889,1529,9863
2021-11-01T00:25,Ze,4653,12701,10329,15923,9124,8160,8043,4831,7092,11581
2021-11-01T00:25,Zw,3359,12527,339,14272,21,19746,15240,13924,1857,20607
2021-11-01T00:25,af,22228,13395,2264,35595,6181,1847,22979,11624,23452,15282
2021-11-01T00:25,at,331,12468,1602,3085,11132,4436,11880,10710,12808,3398
2021-11-01T00:25,bc,12260,14734,13168,97,7801,6558,2333,19662,7793,1147
2021-11-01T00:25,bo,9960,1094,9795,36388,18112,16895,19646,17162,13315,16141
2021-11-01T00:25,c4,22106,13981,8479,24201,15823,3228,4933,7242,1840,7228
2021-11-01T00:25,ds,12499,7318,2634,4299,10266,15988,19527,22483,23501,14294
2021-11-01T00:25,e1,17621,14401,5628,10113,4142,10379,4033,12733,11447,17430
2021-11-01T00:25,en,3162,9532,10226,41087,2743,1065,4618,22105,2975,2904
2021-11-01T00:25,ep,2379,7224,4651,7866,2957,4411,6754,14317,4960,14989
2021-11-01T00:25,fg,9035,14333,8655,39812,2682,7812,18540,12689,17142,14205
2021-11-01T00:25,fv,19988,10981,6325,6511,2250,1299,5028,23021,10403,15057
2021-11-01T00:25,fz,17060,3598,5244,25510,1477,4166,994,7538,5244,5518
2021-11-01T00:25,g3,10774,3289,5120,28142,8717,564,8756,2220,5585,13038
2021-11-01T00:25,go,1231,18961,10550,39322,13118,22604,9881,14715,21242,18769
2021-11-01T00:25,gt,1489,14223,10241,8326,10176,5725,9598,6452,10765,1906
2021-11-01T00:25,gw,8309,6396,8502,14664,8945,5540,4117,4438,355,5108
2021-11-01T00:25,ho,5025,3895,9133,25870,5298,422,1147,17932,12129,16818
2021-11-01T00:25,hv,4472,6938,8439,14832,6773,4735,14264,18231,19220,18727
2021-11-01T00:25,ju,18891,7819,10035,13743,3987,4243,12610,14748,857,2312
2021-11-01T00:25,jv,10695,2671,2600,10128,8126,19476,3473,851,6449,7631
2021-11-01T00:25,ko,12879,7099,8104,23751,64,5116,6106,7216,14616,9815
2021-11-01T00:25,ky,6119,3760,12956,32479,16518,9094,15825,17473,945,23351
2021-11-01T00:25,l3,7196,11654,16138,26068,6937,13728,17938,22326,1991,9448
2021-11-01T00:25,l5,23973,12226,3844,38264,6364,4542,2423,15532,15089,11567
2021-11-01T00:25,m8,14030,6345,5267,7298,9276,14679,7792,11692,12698,6219
2021-11-01T00:25,n6,2384,3566,6409,28749,9886,10671,6214,3124,8002,1924
2021-11-01T00:25,np,2788,6949,5408,12764,9696,11027,7371,6740,7159,5340
2021-11-01T00:25,o2,15517,16755,10276,46800,15535,1105,18354,25635,15938,3874
2021-11-01T00:25,o6,8829,4997,9901,20308,6378,13954,7428,18374,12331,1659
2021-11-01T00:25,p8,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T00:25,ps,921,1109,4008,18983,7757,7417,17253,8979,20380,9351
2021-11-01T00:25,pu,12270,16789,13763,1207,4708,145,8925,23619,11262,22775
2021-11-01T00:25,px,13231,15574,14668,19257,12368,17016,11175,13359,11167,5710
